Kachchh,Lakhpat,Denma
Kachchh,Lakhpat,Dhrang
Kachchh,Lakhpat,Murchbana
Kachchh,Lakhpat,Suja Vandh
Kachchh,Lakhpat,Samjiaro
Kachchh,Lakhpat,Saran Moti
Kachchh,Lakhpat,Saran Nani
Kachchh,Lakhpat,Harudi
Kachchh,Lakhpat,Jadva
Kachchh,Lakhpat,Ratipar
Kachchh,Lakhpat,Bhujpar
Kachchh,Lakhpat,Mori
Kachchh,Lakhpat,Gugariyana
Kachchh,Lakhpat,Pipar
Kachchh,Lakhpat,Khirsara (Gunau)
Kachchh,Lakhpat,Gunau
Kachchh,Lakhpat,Maniara
Kachchh,Lakhpat,Pakho
Kachchh,Lakhpat,Kharai
Kachchh,Lakhpat,Kharoda
Kachchh,Lakhpat,Julrai
Kachchh,Lakhpat,Ramaniya
Kachchh,Lakhpat,Junagiya
Kachchh,Lakhpat,Ekliun
Kachchh,Lakhpat,Sambhada
Kachchh,Lakhpat,Kandhora
Kachchh,Lakhpat,Kotda
Kachchh,Lakhpat,Dedrani
Kachchh,Lakhpat,Bhadara Nana
Kachchh,Lakhpat,Bhadara Mota
Kachchh,Rapar,Lodrani (Parkara Vandh)
Kachchh,Rapar,Versara
Kachchh,Rapar,Jatavada (Jilar Vandh)
Kachchh,Rapar,Dhabda
Kachchh,Rapar,Bela
Kachchh,Rapar,Mauvana (Shivagadh)
Kachchh,Rapar,Vrajvani
Kachchh,Rapar,Anandpar
Kachchh,Rapar,Balasar
Kachchh,Rapar,Lakda Vandh
Kachchh,Rapar,Surba Vandh
Kachchh,Rapar,Deshalpar
Kachchh,Rapar,Nagalpar
Kachchh,Rapar,Gedi
Kachchh,Rapar,Fatehgadh
Kachchh,Rapar,Manjuvas
Kachchh,Rapar,Momaymora
Kachchh,Rapar,Khandek
Kachchh,Rapar,Hamirpar Nani
Kachchh,Rapar,Sangadh
Kachchh,Rapar,Selari
Kachchh,Rapar,Thanpar
Kachchh,Rapar,Davri
Kachchh,Rapar,Rav Moti
Kachchh,Rapar,Sudana Vandh
Kachchh,Rapar,Naranpar
Kachchh,Rapar,Vanoi
Kachchh,Rapar,Gavaripar
Kachchh,Rapar,Suvai
Kachchh,Rapar,Khengarpar
Kachchh,Rapar,Vajepar
Kachchh,Rapar,Jesda
Kachchh,Rapar,Nandasar
Kachchh,Rapar,Kalyanpar
Kachchh,Rapar,Karuda
Kachchh,Rapar,Umaiya
Kachchh,Rapar,Kanpar
Kachchh,Rapar,Hamirpar Moti
Kachchh,Rapar,Moda
Kachchh,Rapar,Sanva
Kachchh,Rapar,Bambhansar
Kachchh,Rapar,Adesar
Kachchh,Rapar,Jadupar (Bhangera)
Kachchh,Rapar,Lakhagadh
Kachchh,Rapar,Bhimasar
Kachchh,Rapar,Bharidia (Bhutakia)
Kachchh,Rapar,Sonalva
Kachchh,Rapar,Pragpar
Kachchh,Rapar,Dabhunda
Kachchh,Rapar,Nilpar
Kachchh,Rapar,Palanpar
Kachchh,Rapar,Trambau
Kachchh,Rapar,Ramvav
Kachchh,Rapar,Kuda(Kuda-Jampar)
Kachchh,Rapar,Pagivandh
Kachchh,Rapar,Dhadadhroni Vandh
Kachchh,Rapar,Sarasla
Kachchh,Rapar,Badargadh
Kachchh,Rapar,Khirai
Kachchh,Rapar,Sai
Kachchh,Rapar,Tindalva Mota
Kachchh,Rapar,Vallabhpar
Kachchh,Rapar,Vekra
Kachchh,Rapar,Padampar
Kachchh,Rapar,Makhel
Kachchh,Rapar,Taga
Kachchh,Rapar,Vijapar
Kachchh,Rapar,Nanda
Kachchh,Rapar,Sukhpar
Kachchh,Rapar,Varnun
Kachchh,Rapar,Pandya No Gadh
Kachchh,Rapar,Palansva
Kachchh,Rapar,Amrapar
Kachchh,Rapar,Somani Vandh
Kachchh,Rapar,Mangadh
Kachchh,Rapar,Ghanithal
Kachchh,Rapar,Jadavas
Kachchh,Rapar,Kidiyanagar
Kachchh,Rapar,Chhotapar
Kachchh,Rapar,Badalpar
Kachchh,Rapar,Naliyatimbo
Kachchh,Rapar,Dedarva
Kachchh,Rapar,Govindpar
Kachchh,Rapar,Chitrod
Kachchh,Rapar,Rampar
Kachchh,Rapar,khanpar
Kachchh,Rapar,Pratap Gadh
Kachchh,Rapar,Mevasa
Kachchh,Rapar,Sany
Kachchh,Rapar,Kanmer
Kachchh,Rapar,Gagodar
Kachchh,Rapar,Thoriari
Kachchh,Rapar,Kumbhariya
Kachchh,Rapar,Pethapar
Kachchh,Rapar,Bhimdevka
Kachchh,Rapar,Manaba
Kachchh,Rapar,Fulpara
Kachchh,Bhachau,Dholavira
Kachchh,Bhachau,Kharoda
Kachchh,Bhachau,Kalyanpar
Kachchh,Bhachau,Janan
Kachchh,Bhachau,Ratanpar
Kachchh,Bhachau,Gadhada
Kachchh,Bhachau,Amarapar
Kachchh,Bhachau,Ganeshpar
Kachchh,Bhachau,Bambhanka
Kachchh,Bhachau,Bapuari
Kachchh,Bhachau,Bharudia
Kachchh,Bhachau,Kankhoi
Kachchh,Bhachau,Chobari
Kachchh,Bhachau,Kadol
Kachchh,Bhachau,Manfara
Kachchh,Bhachau,Kakarva
Kachchh,Bhachau,Kanthkot
Kachchh,Bhachau,Nara
Kachchh,Bhachau,Gamdau
Kachchh,Bhachau,Toraniya
Kachchh,Bhachau,Jadsa
Kachchh,Bhachau,Vamka
Kachchh,Bhachau,May
Kachchh,Bhachau,Kharoi
Kachchh,Bhachau,Ner
Kachchh,Bhachau,Baniari
Kachchh,Bhachau,Morgar
Kachchh,Bhachau,Amardi
Kachchh,Bhachau,Kabrau
Kachchh,Bhachau,Kumbhardi
Kachchh,Bhachau,Bandhadi
Kachchh,Bhachau,Sikara
Kachchh,Bhachau,Meghpar (Kunjisar)
Kachchh,Bhachau,Karmariya
Kachchh,Bhachau,Vondhada
Kachchh,Bhachau,Halra
Kachchh,Bhachau,Rampar
Kachchh,Bhachau,Adhoi (Pasakayara)
Kachchh,Bhachau,Vasatva
Kachchh,Bhachau,Shivlakha
Kachchh,Bhachau,Lakadiya
Kachchh,Bhachau,Gharana
Kachchh,Bhachau,Lakhpat
Kachchh,Bhachau,Vijpasar
Kachchh,Bhachau,Vondh
Kachchh,Bhachau,Chopadva
Kachchh,Bhachau,Lunva
Kachchh,Bhachau,Sukhpar
Kachchh,Bhachau,Bhujpar
Kachchh,Bhachau,Chirai Nani
Kachchh,Bhachau,Chirai Moti
Kachchh,Bhachau,Chhadavada
Kachchh,Bhachau,Samakhiari
Kachchh,Bhachau,Piprapati
Kachchh,Bhachau,Rajansar
Kachchh,Bhachau,Khodasar
Kachchh,Bhachau,Rajthali
Kachchh,Bhachau,Chandrodi
Kachchh,Bhachau,Naransari
Kachchh,Bhachau,Katariya Juna
Kachchh,Bhachau,Katariya Nava
Kachchh,Bhachau,Laliana
Kachchh,Bhachau,Amaliyara
Kachchh,Bhachau,Jangi
Kachchh,Bhachau,Godpar
Kachchh,Bhachau,Vandhiya
Kachchh,Bhachau,Modpar
Kachchh,Bhachau,Lakhapar
Kachchh,Bhachau,Lakhdhirgadh (Alepar)
Kachchh,Bhachau,Shikarpur
Kachchh,Anjar,Khirsara
Kachchh,Anjar,Devisar
Kachchh,Anjar,Jagatpar
Kachchh,Anjar,Amrapar (1)
Kachchh,Anjar,Amrapar (2)
Kachchh,Anjar,Budharmora
Kachchh,Anjar,Dhamadka
Kachchh,Anjar,Dudhai
Kachchh,Anjar,Khengarpar
Kachchh,Anjar,Navagam
Kachchh,Anjar,Hirapar
Kachchh,Anjar,Chandrani
Kachchh,Anjar,Kotda
Kachchh,Anjar,Pashuda
Kachchh,Anjar,Tapar
Kachchh,Anjar,Lakhapar
Kachchh,Anjar,Ambapar
Kachchh,Anjar,Rapar
Kachchh,Anjar,Khokhra
Kachchh,Anjar,Jaru
Kachchh,Anjar,Modsar
Kachchh,Anjar,Sugariya
Kachchh,Anjar,Ratnal
Kachchh,Anjar,Ningal
Kachchh,Anjar,Maringana
Kachchh,Anjar,Bhadroi
Kachchh,Anjar,Sapeda
Kachchh,Anjar,Ratatalav
Kachchh,Anjar,Satapar
Kachchh,Anjar,Pashwadi Mitha
Kachchh,Anjar,Pashwadi Khara
Kachchh,Anjar,Ajapar
Kachchh,Anjar,Bhimasar
Kachchh,Anjar,Varsana
Kachchh,Anjar,Modvadar
Kachchh,Anjar,Varsamedi
Kachchh,Anjar,Nagalpar Nani
Kachchh,Anjar,Nagalpar Moti
Kachchh,Anjar,Khambhara
Kachchh,Anjar,Hamirpar
Kachchh,Anjar,Vada
Kachchh,Anjar,Lohariya Mota
Kachchh,Anjar,Chandiya
Kachchh,Anjar,Sarkhan
Kachchh,Anjar,Bhalot
Kachchh,Anjar,Makhiana
Kachchh,Anjar,Mathda
Kachchh,Anjar,Lohariya Nana
Kachchh,Anjar,Pantiya
Kachchh,Anjar,Khedoi
Kachchh,Anjar,Sinugra
Kachchh,Anjar,Vidi
Kachchh,Anjar,Meghpar (Borichi)
Kachchh,Anjar,Meghpar (Kumbhardi)
Kachchh,Anjar,Devaliya
Kachchh,Anjar,Mindiyala
Kachchh,Anjar,Kumbhariya
Kachchh,Anjar,Bhuvad
Kachchh,Anjar,Chandroda
Kachchh,Anjar,Valadiya Bitta (East)
Kachchh,Anjar,Mathak
Kachchh,Anjar,Tuna
Kachchh,Anjar,Rampar
Kachchh,Anjar,Sanghad
Kachchh,Anjar,Valadiya Bitta (West)
Kachchh,Anjar,Nagavaladiya
Kachchh,Anjar,Vira
Kachchh,Anjar,Chandrapar
Kachchh,Bhuj,Luna
Kachchh,Bhuj,Bhitara Mota
Kachchh,Bhuj,Udhmo
Kachchh,Bhuj,Gorewali
Kachchh,Bhuj,Khavda
Kachchh,Bhuj,Ratadiya
Kachchh,Bhuj,Dinara
Kachchh,Bhuj,Dhrobana
Kachchh,Bhuj,Kuran
Kachchh,Bhuj,Kunariya  (Jam)
Kachchh,Bhuj,Juna
Kachchh,Bhuj,Sadhara
Kachchh,Bhuj,Andhau
Kachchh,Bhuj,Dhoravar
Kachchh,Bhuj,Ludiya
Kachchh,Bhuj,Godpar (Khavda)
Kachchh,Bhuj,Khari
Kachchh,Bhuj,Soyla
Kachchh,Bhuj,Mithdi
Kachchh,Bhuj,Bhagadio
Kachchh,Bhuj,Shervo
Kachchh,Bhuj,Hodka
Kachchh,Bhuj,Bhirandiyara
Kachchh,Bhuj,Dedhiya  Nana-Mota
Kachchh,Bhuj,Daddhar Nani
Kachchh,Bhuj,Daddhar Moti
Kachchh,Bhuj,Misariyado
Kachchh,Bhuj,Bhojardo
Kachchh,Bhuj,Berdo
Kachchh,Bhuj,Raiyada
Kachchh,Bhuj,Kharod
Kachchh,Bhuj,Dhori
Kachchh,Bhuj,Sumarasar -Shekhvali
Kachchh,Bhuj,Loria
Kachchh,Bhuj,Palara
Kachchh,Bhuj,Juriya
Kachchh,Bhuj,Kamaguna
Kachchh,Bhuj,Traya Bhakhari
Kachchh,Bhuj,Mod Bhakhari
Kachchh,Bhuj,Notiyar Bhakhari
Kachchh,Bhuj,Nokhaniya
Kachchh,Bhuj,Kunaria Nana-Mota
Kachchh,Bhuj,Kotay
Kachchh,Bhuj,Fulay
Kachchh,Bhuj,Dhrang
Kachchh,Bhuj,Lodai
Kachchh,Bhuj,Vantra
Kachchh,Bhuj,Dharampur
Kachchh,Bhuj,Jawaharnagar
Kachchh,Bhuj,Lothia
Kachchh,Bhuj,Modsar
Kachchh,Bhuj,Mokhana
Kachchh,Bhuj,Dagala
Kachchh,Bhuj,Naliyeri Timbo
Kachchh,Bhuj,Nadapa
Kachchh,Bhuj,Habay
Kachchh,Bhuj,Chapreli
Kachchh,Bhuj,Boladi
Kachchh,Bhuj,Jikadi
Kachchh,Bhuj,Paiya
Kachchh,Bhuj,Sangada Timbo
Kachchh,Bhuj,Sarspar
Kachchh,Bhuj,Rudramata
Kachchh,Bhuj,Makanpar
Kachchh,Bhuj,Dhonsa
Kachchh,Bhuj,Baukho (Odhejavalo)
Kachchh,Bhuj,Baukho (Samavalo)
Kachchh,Bhuj,Tankanasar
Kachchh,Bhuj,Vatachhad
Kachchh,Bhuj,Vehro
Kachchh,Bhuj,Natharkui
Kachchh,Bhuj,Vyara
Kachchh,Bhuj,Vinchhiya
Kachchh,Bhuj,Sumarasar (Jatvali)
Kachchh,Bhuj,Virai
Kachchh,Bhuj,Khilna
Kachchh,Bhuj,Nagor
Kachchh,Bhuj,Trambau
Kachchh,Bhuj,Varnora Nana
Kachchh,Bhuj,Raydhanpar
Kachchh,Bhuj,Varnora Mota
Kachchh,Bhuj,Galpadar
Kachchh,Bhuj,Kali Talavdi
Kachchh,Bhuj,Mamuara
Kachchh,Bhuj,Kanaiyabe
Kachchh,Bhuj,Ukhad Mora
Kachchh,Bhuj,Dhaneti
Kachchh,Bhuj,Vadvara
Kachchh,Bhuj,Padhar
Kachchh,Bhuj,Lakhond
Kachchh,Bhuj,Traya
Kachchh,Bhuj,Purasar
Kachchh,Bhuj,Gado
Kachchh,Bhuj,Bhujodi
Kachchh,Bhuj,Ratiya
Kachchh,Bhuj,Nava Vas
Kachchh,Bhuj,Kodki
Kachchh,Bhuj,Makhna
Kachchh,Bhuj,Pirvadi
Kachchh,Bhuj,Payarko
Kachchh,Bhuj,Kuvathada
Kachchh,Bhuj,Sadau Rakhal
Kachchh,Bhuj,Fulra Timbo
Kachchh,Bhuj,Anandsar
Kachchh,Bhuj,Kanpar
Kachchh,Bhuj,Fotdi
Kachchh,Bhuj,Kalyanpar
Kachchh,Bhuj,Godsar (Rakhal)
Kachchh,Bhuj,Kukma
Kachchh,Bhuj,Reldi Moti
Kachchh,Bhuj,Reldi Nani
Kachchh,Bhuj,Kanderai
Kachchh,Bhuj,Chubdak
Kachchh,Bhuj,Gandher
Kachchh,Bhuj,Saiyedpar
Kachchh,Bhuj,Vavdi
Kachchh,Bhuj,Vadva
Kachchh,Bhuj,Ler
Kachchh,Bhuj,Nagiyari
Kachchh,Bhuj,Deshalpar
Kachchh,Bhuj,Kurbai
Kachchh,Bhuj,Nabhoi
Kachchh,Bhuj,Vandhay
Kachchh,Bhuj,Samatra
Kachchh,Bhuj,Bharasar
Kachchh,Bhuj,Vandh Sim
Kachchh,Bhuj,Jadura
Kachchh,Bhuj,Reha Mota
Kachchh,Bhuj,Tharavada Nana
Kachchh,Bhuj,Tharavada Mota
Kachchh,Bhuj,Sakrai Timbo
Kachchh,Bhuj,Hajapar
Kachchh,Bhuj,Harudi
Kachchh,Bhuj,Reha Nana
Kachchh,Bhuj,Sanosara
Kachchh,Bhuj,Sapar Timbo
Kachchh,Bhuj,Bharapar
Kachchh,Bhuj,Sedata
Kachchh,Bhuj,Naranpar Ravli
Kachchh,Bhuj,Vadasar
Kachchh,Bhuj,Zizu  Timbo
Kachchh,Bhuj,Sarli
Kachchh,Bhuj,Dahinsara
Kachchh,Bhuj,Godpar (Sarli)
Kachchh,Bhuj,Meghpar
Kachchh,Bhuj,Naranpar Pasayati
Kachchh,Bhuj,Baladiya
Kachchh,Bhuj,Kotda Athamana
Kachchh,Bhuj,Jambudi
Kachchh,Bhuj,Kotda Ugamana
Kachchh,Bhuj,Varli
Kachchh,Bhuj,Bandhara Nana
Kachchh,Bhuj,Chakar
Kachchh,Bhuj,Bandhara Mota
Kachchh,Bhuj,Vadzar
Kachchh,Bhuj,Jhumkha
Kachchh,Bhuj,Kera
Kachchh,Bhuj,Chunadi
Kachchh,Bhuj,Gajod
Kachchh,Nakhatrana,Paneli
Kachchh,Nakhatrana,Valka Mota
Kachchh,Nakhatrana,Valka Nana
Kachchh,Nakhatrana,Rajday
Kachchh,Nakhatrana,Gajansar
Kachchh,Nakhatrana,Ludbay
Kachchh,Nakhatrana,Dhoro
Kachchh,Nakhatrana,Unthongadi
Kachchh,Nakhatrana,Nadapa
Kachchh,Nakhatrana,Gadani
Kachchh,Nakhatrana,Lifri
Kachchh,Nakhatrana,Ravapar (Navavas)
Kachchh,Nakhatrana,Ambara (Amara)
Kachchh,Nakhatrana,Aiyar
Kachchh,Nakhatrana,Tal
Kachchh,Nakhatrana,Fulay
Kachchh,Nakhatrana,Maru (Muru)
Kachchh,Nakhatrana,Ratadiya
Kachchh,Nakhatrana,Vigodi
Kachchh,Nakhatrana,Nagviri
Kachchh,Nakhatrana,Bhunjay Nani
Kachchh,Nakhatrana,Bhunjay Moti
Kachchh,Nakhatrana,Lakshmipur(Bhunjay)
Kachchh,Nakhatrana,Bharapar (Bhadravali)
Kachchh,Nakhatrana,Bandiyara
Kachchh,Nakhatrana,Rangaypadar
Kachchh,Nakhatrana,Khirsara
Kachchh,Nakhatrana,Rampar (Sarva)
Kachchh,Nakhatrana,Ugedi
Kachchh,Nakhatrana,Jinjay
Kachchh,Nakhatrana,Dhamay
Kachchh,Nakhatrana,Jalu
Kachchh,Nakhatrana,Vang
Kachchh,Nakhatrana,Kharadiya
Kachchh,Nakhatrana,Dador
Kachchh,Nakhatrana,Aral Moti
Kachchh,Nakhatrana,Jatavira
Kachchh,Nakhatrana,Charakhada
Kachchh,Nakhatrana,Umrapar
Kachchh,Nakhatrana,Deshalpar
Kachchh,Nakhatrana,Moray
Kachchh,Nakhatrana,Khombhdi Nani
Kachchh,Nakhatrana,Netra
Kachchh,Nakhatrana,Rasaliya
Kachchh,Nakhatrana,Khombhdi Moti
Kachchh,Nakhatrana,Todiya
Kachchh,Nakhatrana,Mathal
Kachchh,Nakhatrana,Bagpat
Kachchh,Nakhatrana,Aral  Nani
Kachchh,Nakhatrana,Than
Kachchh,Nakhatrana,Haripar (Hirapar)
Kachchh,Nakhatrana,Bibar
Kachchh,Nakhatrana,Nirona
Kachchh,Nakhatrana,Badi (Palanpur)
Kachchh,Nakhatrana,Oriro
Kachchh,Nakhatrana,Medisar
Kachchh,Nakhatrana,Vamrapadar
Kachchh,Nakhatrana,Akadna
Kachchh,Nakhatrana,Ratamiya
Kachchh,Nakhatrana,Bhimsar
Kachchh,Nakhatrana,Devisar
Kachchh,Nakhatrana,Bharapar(Guda Puntha)
Kachchh,Nakhatrana,Khambhla
Kachchh,Nakhatrana,Kadiya Mota
Kachchh,Nakhatrana,Ukharda
Kachchh,Nakhatrana,Kadiya Nana
Kachchh,Nakhatrana,Jadodar
Kachchh,Nakhatrana,Kotda Jadodar
Kachchh,Nakhatrana,Virani Nani
Kachchh,Nakhatrana,Virani Moti
Kachchh,Nakhatrana,Sukhpar (Virani)
Kachchh,Nakhatrana,Devsar
Kachchh,Nakhatrana,Lakhiyarvira
Kachchh,Nakhatrana,Virkhal
Kachchh,Nakhatrana,Ulat
Kachchh,Nakhatrana,Kotda (Tharavada)
Kachchh,Nakhatrana,Tharavada
Kachchh,Nakhatrana,Chavadka
Kachchh,Nakhatrana,Jinday
Kachchh,Nakhatrana,Nakhatrana
Kachchh,Nakhatrana,Jaday
Kachchh,Nakhatrana,Nakhatrana Nana
Kachchh,Nakhatrana,Nagalpar
Kachchh,Nakhatrana,Angiya Mota
Kachchh,Nakhatrana,Vithon
Kachchh,Nakhatrana,Morjar
Kachchh,Nakhatrana,Bhadali
Kachchh,Nakhatrana,Ranara Mota
Kachchh,Nakhatrana,Ranara Nana
Kachchh,Nakhatrana,Adhochhani
Kachchh,Nakhatrana,Anandsar
Kachchh,Nakhatrana,Dhavda Mota
Kachchh,Nakhatrana,Dhavda  Nana
Kachchh,Nakhatrana,Angiya Nana
Kachchh,Nakhatrana,Beru
Kachchh,Nakhatrana,Vehar
Kachchh,Nakhatrana,Sangnara
Kachchh,Nakhatrana,Devpar
Kachchh,Nakhatrana,Lakshmipur (Tara)
Kachchh,Nakhatrana,Lakhadi
Kachchh,Nakhatrana,Kakadbhit
Kachchh,Nakhatrana,Sanyra
Kachchh,Nakhatrana,Sukhsan
Kachchh,Nakhatrana,Rampar (Roha)
Kachchh,Nakhatrana,Olangiya
Kachchh,Nakhatrana,Mosuna
Kachchh,Nakhatrana,Naranpar
Kachchh,Nakhatrana,Gangon Ugamani
Kachchh,Nakhatrana,Morgar
Kachchh,Nakhatrana,Anandpar
Kachchh,Nakhatrana,Tara
Kachchh,Nakhatrana,Kalyanpar
Kachchh,Nakhatrana,Manjal
Kachchh,Nakhatrana,Mathalapadar
Kachchh,Nakhatrana,Vibhapar
Kachchh,Nakhatrana,Mangvana
Kachchh,Nakhatrana,Palivad
Kachchh,Nakhatrana,Vijpasar
Kachchh,Nakhatrana,Roha(Sumari)
Kachchh,Nakhatrana,Bhitara
Kachchh,Nakhatrana,Jarjok
Kachchh,Nakhatrana,Kotda (Roha)
Kachchh,Nakhatrana,Bhojraj Vandh
Kachchh,Nakhatrana,Jesarvandh
Kachchh,Nakhatrana,Danana
Kachchh,Nakhatrana,Versalpar
Kachchh,Nakhatrana,Khirsara (Nava)
Kachchh,Nakhatrana,Sukhpar (Roha)
Kachchh,Nakhatrana,Varamseda
Kachchh,Nakhatrana,Jiyapar
Kachchh,Nakhatrana,Vadva Bhopavala
Kachchh,Nakhatrana,Vadva Kanyavala
Kachchh,Abdasa,Hothiay
Kachchh,Abdasa,Ber Moti
Kachchh,Abdasa,Golay
Kachchh,Abdasa,Navavas (Vandh)
Kachchh,Abdasa,Ber Nani
Kachchh,Abdasa,Vayor
Kachchh,Abdasa,Sarangvado
Kachchh,Abdasa,Vagapaddhar
Kachchh,Abdasa,Jagaliya
Kachchh,Abdasa,Goyla
Kachchh,Abdasa,Mokhra
Kachchh,Abdasa,Valsra
Kachchh,Abdasa,Fulay
Kachchh,Abdasa,Bhoa
Kachchh,Abdasa,Vagoth
Kachchh,Abdasa,Karamta
Kachchh,Abdasa,Thumdi
Kachchh,Abdasa,Akri Moti
Kachchh,Abdasa,Mohadi
Kachchh,Abdasa,Charopdi Moti
Kachchh,Abdasa,Ukir
Kachchh,Abdasa,Laiyari
Kachchh,Abdasa,Aida
Kachchh,Abdasa,Butta (Abdawali)
Kachchh,Abdasa,Bandiya
Kachchh,Abdasa,Ustiya (Bandiya)
Kachchh,Abdasa,Nangiya
Kachchh,Abdasa,Sujapar
Kachchh,Abdasa,Trambau
Kachchh,Abdasa,Rampar
Kachchh,Abdasa,Vadsar
Kachchh,Abdasa,Chhasra
Kachchh,Abdasa,Sukhpar (Sayand)
Kachchh,Abdasa,Charopdi Nani
Kachchh,Abdasa,Jana-Kosa
Kachchh,Abdasa,Kosa
Kachchh,Abdasa,Ashapar
Kachchh,Abdasa,Bara
Kachchh,Abdasa,Ragan Vandh
Kachchh,Abdasa,Kuvapaddhar
Kachchh,Abdasa,Daban
Kachchh,Abdasa,Khanay
Kachchh,Abdasa,Pat
Kachchh,Abdasa,Karaiya
Kachchh,Abdasa,Lakhania
Kachchh,Abdasa,Sukhpar Bara
Kachchh,Abdasa,Gudthar
Kachchh,Abdasa,Chhadura
Kachchh,Abdasa,Naliya
Kachchh,Abdasa,Sudadhro Nani
Kachchh,Abdasa,Sudadhro Moti
Kachchh,Abdasa,Kala Talav
Kachchh,Abdasa,Tera
Kachchh,Abdasa,Dhufi Moti
Kachchh,Abdasa,Balapar
Kachchh,Abdasa,Budadhro
Kachchh,Abdasa,Vamoti Nani
Kachchh,Abdasa,Samanda
Kachchh,Abdasa,Piyoni
Kachchh,Abdasa,Kandhay
Kachchh,Abdasa,Vamoti Moti
Kachchh,Abdasa,Bitta
Kachchh,Abdasa,Hamirpar
Kachchh,Abdasa,Dhufi Nani
Kachchh,Abdasa,Kunathia
Kachchh,Abdasa,Raydhanpar (Moti and Nani)
Kachchh,Abdasa,Jasapar
Kachchh,Abdasa,Kukadau
Kachchh,Abdasa,Jakhau
Kachchh,Abdasa,Budiya
Kachchh,Abdasa,Lala
Kachchh,Abdasa,Vingaber
Kachchh,Abdasa,Bhanada
Kachchh,Abdasa,Khirsara(Kothara)
Kachchh,Abdasa,Bhachunda
Kachchh,Abdasa,Biriari
Kachchh,Abdasa,Berachiya
Kachchh,Abdasa,Bhavanipar
Kachchh,Abdasa,Vandh Timbo
Kachchh,Abdasa,Balachod Nani
Kachchh,Abdasa,Balachod Moti
Kachchh,Abdasa,Bhimpar
Kachchh,Abdasa,Mothala
Kachchh,Abdasa,Rava
Kachchh,Abdasa,Nagor
Kachchh,Abdasa,Sandhav
Kachchh,Abdasa,Fulay Vandh
Kachchh,Abdasa,Vadapaddhar
Kachchh,Abdasa,Prajau
Kachchh,Abdasa,Ranpur
Kachchh,Abdasa,Varnori Budia
Kachchh,Abdasa,Sindhodi Moti
Kachchh,Abdasa,Sindhodi Nani
Kachchh,Abdasa,Vanku
Kachchh,Abdasa,Nodevandh
Kachchh,Abdasa,Bhedi (Pay)
Kachchh,Abdasa,Pay
Kachchh,Abdasa,Gadhvala Vada
Kachchh,Abdasa,Kanakpar
Kachchh,Abdasa,Nandhra Mota
Kachchh,Abdasa,Sanosara
Kachchh,Abdasa,Nandhra Nana
Kachchh,Abdasa,Naredi
Kachchh,Abdasa,Hingania
Kachchh,Abdasa,Chavadaka
Kachchh,Abdasa,Chiyasar
